Frame         Time          Elec          VdW           Nonbond       Total         
535           535           -311.98       -69.4566      -381.437      -381.437      
536           536           -314.347      -68.9167      -383.264      -383.264      
537           537           -313.972      -72.8911      -386.863      -386.863      
538           538           -315.854      -67.556       -383.41       -383.41       
539           539           -316.156      -73.4326      -389.588      -389.588      
540           540           -302.126      -71.0254      -373.151      -373.151      
541           541           -323.91       -69.894       -393.804      -393.804      
542           542           -318.577      -73.0029      -391.58       -391.58       
543           543           -318.668      -69.7701      -388.438      -388.438      
544           544           -317.522      -70.5285      -388.051      -388.051      
545           545           -311.873      -68.8578      -380.731      -380.731      
546           546           -313.083      -67.82        -380.903      -380.903      
547           547           -308.996      -66.3738      -375.37       -375.37       
548           548           -319.739      -71.1437      -390.883      -390.883      
549           549           -308.554      -73.8392      -382.393      -382.393      
550           550           -315.942      -66.2338      -382.176      -382.176      
551           551           -314.726      -69.8828      -384.609      -384.609      
552           552           -311.25       -68.7269      -379.977      -379.977      
553           553           -294.665      -70.1056      -364.77       -364.77       
554           554           -318.467      -72.9387      -391.405      -391.405      
555           555           -299.066      -68.6242      -367.69       -367.69       
556           556           -311.164      -74.3233      -385.487      -385.487      
557           557           -301.948      -68.9418      -370.889      -370.889      
558           558           -306.74       -65.2031      -371.943      -371.943      
559           559           -322.286      -70.5117      -392.798      -392.798      
560           560           -316.64       -64.3977      -381.038      -381.038      
561           561           -305.263      -66.8565      -372.119      -372.119      
562           562           -311.395      -71.5829      -382.978      -382.978      
563           563           -312.809      -74.0611      -386.87       -386.87       
564           564           -315.249      -70.6462      -385.895      -385.895      
565           565           -317.69       -74.628       -392.318      -392.318      
566           566           -321.483      -70.8945      -392.378      -392.378      
567           567           -311.678      -68.5496      -380.228      -380.228      
568           568           -302.346      -67.7266      -370.072      -370.072      
569           569           -312.824      -71.3264      -384.151      -384.151      
570           570           -301.875      -70.9324      -372.808      -372.808      
571           571           -300.599      -70.2429      -370.842      -370.842      
572           572           -313.87       -67.6783      -381.548      -381.548      
573           573           -310.171      -69.9498      -380.12       -380.12       
574           574           -313.747      -72.3571      -386.104      -386.104      
575           575           -299.681      -71.334       -371.015      -371.015      
576           576           -307.055      -71.4298      -378.485      -378.485      
577           577           -320.49       -68.1036      -388.593      -388.593      
578           578           -316.408      -69.9829      -386.391      -386.391      
579           579           -312.36       -68.119       -380.479      -380.479      
580           580           -310.975      -69.6088      -380.584      -380.584      
581           581           -313.609      -70.3082      -383.918      -383.918      
582           582           -323.06       -74.3363      -397.396      -397.396      
583           583           -317.149      -67.9406      -385.089      -385.089      
584           584           -322.981      -72.4709      -395.452      -395.452      
585           585           -315.728      -73.3337      -389.061      -389.061      
586           586           -322.409      -69.4849      -391.894      -391.894      
587           587           -322.665      -70.755       -393.42       -393.42       
588           588           -314.117      -70.3378      -384.455      -384.455      
589           589           -316.529      -72.0479      -388.577      -388.577      
590           590           -317.411      -71.6655      -389.077      -389.077      
591           591           -319.6        -66.083       -385.683      -385.683      
592           592           -320.584      -73.901       -394.485      -394.485      
593           593           -320.841      -74.7594      -395.601      -395.601      
594           594           -302.39       -68.6002      -370.99       -370.99       
595           595           -317.709      -75.447       -393.156      -393.156      
596           596           -300.78       -69.8248      -370.605      -370.605      
597           597           -314.279      -71.9118      -386.191      -386.191      
598           598           -308.917      -67.3484      -376.266      -376.266      
599           599           -307.9        -65.4147      -373.315      -373.315      
600           600           -327.762      -68.2942      -396.056      -396.056      
601           601           -310.705      -69.7971      -380.502      -380.502      
602           602           -328.816      -72.2348      -401.051      -401.051      
603           603           -306.513      -71.0845      -377.597      -377.597      
604           604           -320.164      -73.3838      -393.548      -393.548      
605           605           -311.774      -71.5392      -383.313      -383.313      
606           606           -312.308      -69.4885      -381.796      -381.796      
607           607           -315.13       -70.6817      -385.812      -385.812      
608           608           -316.246      -70.125       -386.371      -386.371      
609           609           -300.48       -68.1934      -368.674      -368.674      
610           610           -320.229      -66.2858      -386.514      -386.514      
611           611           -314.554      -71.0979      -385.652      -385.652      
612           612           -304.671      -64.5362      -369.207      -369.207      
613           613           -309.333      -72.9854      -382.318      -382.318      
614           614           -316.224      -66.4153      -382.639      -382.639      
615           615           -312.627      -66.0682      -378.695      -378.695      
616           616           -310.173      -69.0055      -379.179      -379.179      
617           617           -315.418      -66.8131      -382.231      -382.231      
618           618           -321.606      -66.3643      -387.97       -387.97       
619           619           -322.064      -65.7653      -387.829      -387.829      
620           620           -311.467      -71.577       -383.044      -383.044      
621           621           -315.635      -71.6854      -387.321      -387.321      
622           622           -303.487      -71.1587      -374.645      -374.645      
623           623           -324.097      -71.5881      -395.685      -395.685      
624           624           -311.221      -69.2218      -380.443      -380.443      
625           625           -300.692      -70.4657      -371.157      -371.157      
626           626           -310.046      -71.9898      -382.036      -382.036      
627           627           -314.867      -63.3007      -378.168      -378.168      
628           628           -313.933      -71.002       -384.935      -384.935      
629           629           -313.714      -73.6301      -387.344      -387.344      
630           630           -302.608      -66.5028      -369.111      -369.111      
631           631           -327.001      -68.1091      -395.11       -395.11       
632           632           -307.241      -72.0633      -379.304      -379.304      
633           633           -310.475      -64.8269      -375.302      -375.302      
634           634           -315.522      -65.192       -380.714      -380.714      
635           635           -316.932      -73.276       -390.208      -390.208      
636           636           -303.714      -71.1355      -374.849      -374.849      
637           637           -305.132      -69.2249      -374.357      -374.357      
638           638           -300.392      -64.8112      -365.203      -365.203      
639           639           -301.669      -72.9937      -374.663      -374.663      
640           640           -308.352      -68.5495      -376.901      -376.901      
641           641           -315.84       -75.4198      -391.26       -391.26       
642           642           -316.682      -69.0812      -385.764      -385.764      
643           643           -314.977      -72.532       -387.509      -387.509      
644           644           -313.181      -71.1922      -384.373      -384.373      
645           645           -321.787      -70.202       -391.989      -391.989      
646           646           -322.369      -68.7096      -391.078      -391.078      
647           647           -314.69       -71.4967      -386.187      -386.187      
648           648           -315.862      -72.0064      -387.868      -387.868      
649           649           -313.356      -72.8856      -386.242      -386.242      
650           650           -310.39       -67.4838      -377.874      -377.874      
651           651           -326.81       -72.3613      -399.171      -399.171      
652           652           -324.636      -70.1783      -394.815      -394.815      
653           653           -320.021      -67.7547      -387.776      -387.776      
654           654           -318.353      -66.7713      -385.125      -385.125      
655           655           -318.654      -71.8756      -390.53       -390.53       
656           656           -315.464      -70.5468      -386.011      -386.011      
657           657           -318.374      -66.7531      -385.127      -385.127      
658           658           -318.072      -72.0038      -390.076      -390.076      
659           659           -317.911      -68.0862      -385.998      -385.998      
660           660           -308.654      -73.0328      -381.687      -381.687      
661           661           -314.812      -73.8258      -388.638      -388.638      
662           662           -322.765      -70.2105      -392.975      -392.975      
663           663           -330.346      -73.4638      -403.81       -403.81       
664           664           -323.165      -72.6882      -395.853      -395.853      
665           665           -318          -71.0245      -389.025      -389.025      
666           666           -317.779      -74.3871      -392.166      -392.166      
667           667           -315.295      -74.0698      -389.364      -389.364      
668           668           -316.372      -75.2778      -391.649      -391.649      
669           669           -318.265      -69.07        -387.335      -387.335      
670           670           -315.746      -69.4904      -385.236      -385.236      
671           671           -315.729      -74.7649      -390.494      -390.494      
672           672           -320.266      -71.6353      -391.901      -391.901      
673           673           -333.298      -69.7097      -403.007      -403.007      
674           674           -310.043      -68.1101      -378.153      -378.153      
675           675           -308.67       -67.8609      -376.531      -376.531      
676           676           -317.512      -68.8271      -386.339      -386.339      
677           677           -305.289      -70.6411      -375.93       -375.93       
678           678           -304.193      -69.7221      -373.915      -373.915      
679           679           -311.008      -70.8872      -381.895      -381.895      
680           680           -309.475      -73.9846      -383.46       -383.46       
681           681           -310.607      -68.5601      -379.167      -379.167      
682           682           -312.551      -74.0053      -386.556      -386.556      
683           683           -309.471      -68.8546      -378.325      -378.325      
684           684           -322.802      -71.7401      -394.542      -394.542      
685           685           -306.143      -72.9061      -379.049      -379.049      
686           686           -313.099      -73.8596      -386.958      -386.958      
687           687           -325.963      -70.3287      -396.292      -396.292      
688           688           -316.577      -72.7603      -389.338      -389.338      
689           689           -316.87       -72.212       -389.082      -389.082      
690           690           -303.378      -65.9468      -369.324      -369.324      
691           691           -313.718      -74.7388      -388.457      -388.457      
692           692           -310.416      -71.802       -382.218      -382.218      
693           693           -323.902      -68.0074      -391.909      -391.909      
694           694           -314.442      -67.9634      -382.406      -382.406      
695           695           -318.843      -69.3563      -388.199      -388.199      
696           696           -320.942      -68.5044      -389.447      -389.447      
697           697           -307.168      -75.2841      -382.452      -382.452      
698           698           -317.83       -69.8487      -387.679      -387.679      
699           699           -314.653      -70.9108      -385.564      -385.564      
700           700           -311.736      -73.6483      -385.385      -385.385      
701           701           -320.181      -69.4609      -389.642      -389.642      
702           702           -321.77       -74.3311      -396.101      -396.101      
703           703           -316.624      -74.3601      -390.984      -390.984      
704           704           -314.299      -73.632       -387.931      -387.931      
705           705           -315.32       -67.3621      -382.683      -382.683      
706           706           -302.444      -72.0509      -374.495      -374.495      
707           707           -311.181      -68.091       -379.272      -379.272      
708           708           -318.713      -68.4292      -387.142      -387.142      
709           709           -316.382      -73.3743      -389.756      -389.756      
710           710           -318.993      -71.6602      -390.654      -390.654      
711           711           -304.346      -73.5947      -377.94       -377.94       
712           712           -302.273      -71.6554      -373.928      -373.928      
713           713           -319.034      -71.3116      -390.346      -390.346      
714           714           -322.342      -72.6593      -395.001      -395.001      
715           715           -315.558      -73.6276      -389.185      -389.185      
716           716           -316.243      -72.3522      -388.595      -388.595      
717           717           -307.244      -75.2931      -382.537      -382.537      
718           718           -314.865      -68.8233      -383.688      -383.688      
719           719           -306.604      -73.9807      -380.585      -380.585      
720           720           -301.148      -67.8366      -368.985      -368.985      
721           721           -317.388      -71.6471      -389.035      -389.035      
722           722           -332.998      -67.9376      -400.936      -400.936      
723           723           -330.702      -73.7267      -404.428      -404.428      
724           724           -298.633      -71.4322      -370.065      -370.065      
725           725           -318.44       -68.4395      -386.88       -386.88       
726           726           -323.644      -71.9044      -395.548      -395.548      
727           727           -333.306      -67.1162      -400.422      -400.422      
728           728           -311.649      -73.4153      -385.064      -385.064      
729           729           -309.675      -69.9494      -379.625      -379.625      
730           730           -315.509      -76.5358      -392.044      -392.044      
731           731           -305.11       -73.6347      -378.745      -378.745      
732           732           -317.612      -70.7691      -388.381      -388.381      
733           733           -301.102      -69.5308      -370.633      -370.633      
734           734           -317.141      -67.217       -384.358      -384.358      
735           735           -315.794      -68.2318      -384.026      -384.026      
736           736           -298.641      -70.8444      -369.485      -369.485      
737           737           -317.949      -71.8939      -389.843      -389.843      
738           738           -325.78       -66.8924      -392.673      -392.673      
739           739           -312.36       -73.0974      -385.458      -385.458      
740           740           -317.377      -73.8168      -391.194      -391.194      
741           741           -314.955      -70.879       -385.834      -385.834      
742           742           -308.704      -67.3076      -376.011      -376.011      
743           743           -319.76       -72.1629      -391.923      -391.923      
744           744           -307.536      -70.2519      -377.788      -377.788      
745           745           -326.452      -70.0252      -396.477      -396.477      
746           746           -317.953      -70.6294      -388.583      -388.583      
747           747           -322.881      -70.6524      -393.533      -393.533      
748           748           -327.166      -70.6795      -397.846      -397.846      
749           749           -318.06       -71.5586      -389.619      -389.619      
750           750           -315.029      -68.0078      -383.036      -383.036      
751           751           -314.967      -70.8514      -385.819      -385.819      
752           752           -315.405      -70.2115      -385.616      -385.616      
753           753           -312.874      -68.2268      -381.1        -381.1        
754           754           -310.287      -67.7315      -378.019      -378.019      
755           755           -303.336      -67.5834      -370.919      -370.919      
756           756           -322.252      -71.4207      -393.672      -393.672      
757           757           -316.31       -67.0677      -383.377      -383.377      
758           758           -309.654      -69.6844      -379.339      -379.339      
759           759           -316.171      -64.0245      -380.195      -380.195      
760           760           -313.311      -70.1107      -383.421      -383.421      
761           761           -332.44       -66.5532      -398.993      -398.993      
762           762           -311.3        -68.5891      -379.889      -379.889      
763           763           -311.765      -69.3136      -381.079      -381.079      
764           764           -304.74       -67.3928      -372.132      -372.132      
765           765           -304.235      -67.7672      -372.002      -372.002      
766           766           -309.562      -70.1781      -379.74       -379.74       
767           767           -303.101      -70.4544      -373.555      -373.555      
768           768           -309.268      -67.0734      -376.341      -376.341      
769           769           -303.526      -72.5218      -376.048      -376.048      
770           770           -323.374      -69.8845      -393.259      -393.259      
771           771           -313.445      -69.6948      -383.14       -383.14       
772           772           -319.551      -67.1928      -386.744      -386.744      
773           773           -316.218      -63.6577      -379.875      -379.875      
774           774           -313.32       -68.3071      -381.627      -381.627      
775           775           -313.838      -68.4735      -382.311      -382.311      
776           776           -300.081      -70.0277      -370.109      -370.109      
777           777           -315.367      -69.7313      -385.098      -385.098      
778           778           -313.815      -70.4823      -384.298      -384.298      
779           779           -320.758      -69.9172      -390.675      -390.675      
780           780           -316.159      -71.951       -388.11       -388.11       
781           781           -313.699      -69.0973      -382.797      -382.797      
782           782           -315.693      -67.4269      -383.12       -383.12       
783           783           -319.51       -68.3924      -387.902      -387.902      
784           784           -315.25       -69.1288      -384.379      -384.379      
785           785           -317.165      -65.5495      -382.715      -382.715      
786           786           -307.342      -65.7915      -373.133      -373.133      
787           787           -311.293      -71.7813      -383.074      -383.074      
788           788           -319.887      -69.1409      -389.028      -389.028      
789           789           -317.554      -71.2381      -388.792      -388.792      
790           790           -317.22       -71.7637      -388.983      -388.983      
791           791           -317.965      -73.0073      -390.972      -390.972      
792           792           -308.205      -72.5901      -380.796      -380.796      
793           793           -312.214      -68.1288      -380.343      -380.343      
794           794           -307.11       -68.2912      -375.401      -375.401      
795           795           -308.516      -65.6439      -374.16       -374.16       
796           796           -303.595      -71.0199      -374.615      -374.615      
797           797           -314.279      -69.1471      -383.426      -383.426      
798           798           -314.567      -74.7653      -389.332      -389.332      
799           799           -308.105      -75.1791      -383.284      -383.284      
800           800           -311.889      -67.5723      -379.462      -379.462      
801           801           -306.825      -72.2892      -379.114      -379.114      
802           802           -315.533      -72.7602      -388.293      -388.293      
803           803           -324.161      -74.8318      -398.993      -398.993      
804           804           -313.774      -69.6876      -383.462      -383.462      
805           805           -312.053      -73.008       -385.061      -385.061      
806           806           -325.061      -71.9921      -397.053      -397.053      
807           807           -320.602      -68.1714      -388.774      -388.774      
808           808           -326.159      -72.9769      -399.136      -399.136      
809           809           -313.572      -73.5353      -387.107      -387.107      
810           810           -317.58       -70.0121      -387.592      -387.592      
811           811           -317.378      -72.1691      -389.547      -389.547      
812           812           -315.628      -70.5565      -386.184      -386.184      
813           813           -313.073      -69.4226      -382.495      -382.495      
814           814           -324.486      -67.2232      -391.709      -391.709      
815           815           -315.568      -75.5619      -391.13       -391.13       
816           816           -310.517      -69.3971      -379.914      -379.914      
817           817           -307.98       -71.027       -379.007      -379.007      
818           818           -306.691      -67.1684      -373.86       -373.86       
819           819           -320.882      -68.4016      -389.283      -389.283      
820           820           -313.809      -70.6659      -384.475      -384.475      
821           821           -322.087      -66.5006      -388.588      -388.588      
822           822           -313.829      -67.3097      -381.139      -381.139      
823           823           -306.582      -73.323       -379.905      -379.905      
824           824           -316.893      -73.046       -389.939      -389.939      
825           825           -309.623      -69.4759      -379.099      -379.099      
826           826           -302.53       -72.3034      -374.834      -374.834      
827           827           -312.634      -69.8073      -382.442      -382.442      
828           828           -317.328      -67.0602      -384.388      -384.388      
829           829           -311.43       -70.8065      -382.236      -382.236      
830           830           -313.608      -72.2989      -385.907      -385.907      
831           831           -317.146      -75.0481      -392.194      -392.194      
832           832           -311.621      -68.3123      -379.934      -379.934      
833           833           -315.79       -68.6184      -384.409      -384.409      
834           834           -310.284      -71.5219      -381.806      -381.806      
835           835           -311.222      -71.4295      -382.651      -382.651      
836           836           -311.458      -66.0008      -377.459      -377.459      
837           837           -313.067      -72.1346      -385.201      -385.201      
838           838           -317.551      -68.196       -385.747      -385.747      
839           839           -316.215      -68.368       -384.583      -384.583      
840           840           -308.125      -68.7821      -376.907      -376.907      
841           841           -311.247      -66.7859      -378.033      -378.033      
842           842           -289.721      -69.7568      -359.478      -359.478      
843           843           -314.266      -68.6792      -382.945      -382.945      
844           844           -298.856      -71.6936      -370.55       -370.55       
845           845           -316.661      -66.5916      -383.252      -383.252      
846           846           -296.484      -72.5594      -369.043      -369.043      
847           847           -304.9        -70.5586      -375.458      -375.458      
848           848           -314.85       -74.1634      -389.014      -389.014      
849           849           -310.707      -69.9962      -380.704      -380.704      
850           850           -320.278      -67.456       -387.734      -387.734      
851           851           -314.025      -67.8406      -381.866      -381.866      
852           852           -311.81       -67.58        -379.39       -379.39       
853           853           -320.712      -72.9004      -393.612      -393.612      
854           854           -306.491      -62.4264      -368.918      -368.918      
855           855           -316.027      -68.2546      -384.281      -384.281      
856           856           -300.527      -66.1422      -366.669      -366.669      
857           857           -312.25       -70.8924      -383.143      -383.143      
858           858           -320.012      -69.5761      -389.588      -389.588      
859           859           -317.277      -64.1439      -381.421      -381.421      
860           860           -311.866      -68.5784      -380.444      -380.444      
861           861           -311.186      -69.2957      -380.482      -380.482      
862           862           -319.785      -68.2112      -387.996      -387.996      
863           863           -316.999      -69.3027      -386.301      -386.301      
864           864           -317.554      -70.1769      -387.731      -387.731      
865           865           -313.678      -67.2037      -380.882      -380.882      
866           866           -316.721      -70.5686      -387.289      -387.289      
867           867           -319.747      -69.8893      -389.636      -389.636      
868           868           -316.478      -73.1345      -389.612      -389.612      
869           869           -312.271      -71.5722      -383.843      -383.843      
870           870           -319.957      -70.0139      -389.971      -389.971      
871           871           -310.843      -73.3535      -384.196      -384.196      
872           872           -316.786      -66.7854      -383.571      -383.571      
873           873           -316.074      -71.363       -387.437      -387.437      
874           874           -301.6        -69.1751      -370.775      -370.775      
875           875           -317.077      -70.197       -387.274      -387.274      
876           876           -314.326      -71.7836      -386.109      -386.109      
877           877           -317.44       -67.9113      -385.351      -385.351      
878           878           -303.627      -72.3597      -375.987      -375.987      
879           879           -319.474      -66.2545      -385.729      -385.729      
880           880           -324.098      -68.6306      -392.728      -392.728      
881           881           -321.253      -64.2716      -385.524      -385.524      
882           882           -309.467      -68.0768      -377.544      -377.544      
883           883           -315.493      -67.9486      -383.442      -383.442      
884           884           -319.186      -63.8397      -383.026      -383.026      
885           885           -329.334      -71.6147      -400.948      -400.948      
886           886           -328.995      -70.6062      -399.601      -399.601      
887           887           -335.279      -66.9059      -402.184      -402.184      
888           888           -325.892      -67.3221      -393.214      -393.214      
889           889           -330.991      -72.0822      -403.074      -403.074      
890           890           -326.248      -69.8026      -396.051      -396.051      
891           891           -321.922      -67.0591      -388.981      -388.981      
892           892           -334.695      -69.8725      -404.568      -404.568      
893           893           -327.808      -69.8959      -397.704      -397.704      
894           894           -324.364      -70.0075      -394.371      -394.371      
895           895           -307.597      -76.2458      -383.842      -383.842      
896           896           -308.399      -68.5701      -376.969      -376.969      
897           897           -306.505      -70.0369      -376.542      -376.542      
898           898           -320.447      -72.6577      -393.105      -393.105      
899           899           -314.38       -72.5956      -386.975      -386.975      
900           900           -324.219      -68.0029      -392.221      -392.221      
901           901           -314.753      -69.7573      -384.51       -384.51       
902           902           -320.41       -69.0858      -389.496      -389.496      
903           903           -321.909      -70.7308      -392.64       -392.64       
904           904           -297.471      -71.7037      -369.175      -369.175      
905           905           -319.925      -68.6926      -388.618      -388.618      
906           906           -323.374      -68.9272      -392.302      -392.302      
907           907           -308.952      -71.1776      -380.13       -380.13       
908           908           -327.192      -68.3378      -395.53       -395.53       
909           909           -325.045      -64.6265      -389.671      -389.671      
910           910           -297.775      -68.7422      -366.518      -366.518      
911           911           -305.244      -67.6533      -372.897      -372.897      
912           912           -313.796      -66.1172      -379.914      -379.914      
913           913           -320.88       -71.3568      -392.237      -392.237      
914           914           -317.312      -69.3014      -386.614      -386.614      
915           915           -305.374      -60.9423      -366.316      -366.316      
916           916           -317.969      -71.1165      -389.085      -389.085      
917           917           -309.103      -69.3503      -378.454      -378.454      
918           918           -315.557      -72.914       -388.471      -388.471      
919           919           -309.761      -72.7061      -382.467      -382.467      
920           920           -319.731      -71.6245      -391.356      -391.356      
921           921           -318.988      -72.2099      -391.198      -391.198      
922           922           -318.285      -71.4475      -389.732      -389.732      
923           923           -315.556      -69.5296      -385.086      -385.086      
924           924           -310.673      -69.669       -380.341      -380.341      
925           925           -307.724      -73.1112      -380.835      -380.835      
926           926           -313.111      -70.6113      -383.722      -383.722      
927           927           -327.317      -72.3795      -399.697      -399.697      
928           928           -304.155      -70.7466      -374.901      -374.901      
929           929           -318.307      -68.1081      -386.415      -386.415      
930           930           -309.945      -70.655       -380.6        -380.6        
931           931           -310.665      -68.668       -379.333      -379.333      
932           932           -310.312      -67.1474      -377.459      -377.459      
933           933           -315.13       -70.0651      -385.195      -385.195      
934           934           -314.235      -69.2791      -383.514      -383.514      
935           935           -305.325      -69.9539      -375.279      -375.279      
936           936           -292.437      -70.7377      -363.175      -363.175      
937           937           -310.771      -69.554       -380.325      -380.325      
938           938           -311.379      -72.6574      -384.036      -384.036      
939           939           -306.743      -71.9646      -378.707      -378.707      
940           940           -308.355      -74.4399      -382.795      -382.795      
941           941           -313.251      -70.4233      -383.674      -383.674      
942           942           -321.362      -70.6692      -392.032      -392.032      
943           943           -307.171      -64.8807      -372.052      -372.052      
944           944           -293.772      -65.8624      -359.634      -359.634      
945           945           -315.219      -75.3722      -390.592      -390.592      
946           946           -317.679      -73.4557      -391.135      -391.135      
947           947           -312.215      -70.9755      -383.19       -383.19       
948           948           -309.456      -70.4662      -379.923      -379.923      
949           949           -320.028      -73.5941      -393.622      -393.622      
950           950           -303.459      -67.2025      -370.662      -370.662      
951           951           -302.594      -71.1289      -373.723      -373.723      
952           952           -303.968      -64.1197      -368.088      -368.088      
953           953           -309.096      -69.0551      -378.151      -378.151      
954           954           -318.112      -72.0663      -390.178      -390.178      
955           955           -314.147      -67.3346      -381.481      -381.481      
956           956           -301.126      -72.0883      -373.214      -373.214      
957           957           -311.577      -73.7361      -385.313      -385.313      
958           958           -310.955      -70.3456      -381.301      -381.301      
959           959           -299.611      -73.9643      -373.575      -373.575      
960           960           -307.331      -71.1208      -378.452      -378.452      
961           961           -303.613      -73.8875      -377.5        -377.5        
962           962           -314.566      -66.5527      -381.119      -381.119      
963           963           -312.726      -70.9508      -383.677      -383.677      
964           964           -314.403      -73.2205      -387.623      -387.623      
965           965           -321.046      -74.1687      -395.214      -395.214      
966           966           -322.627      -71.07        -393.697      -393.697      
967           967           -320.208      -74.6043      -394.812      -394.812      
968           968           -324.616      -71.7871      -396.404      -396.404      
969           969           -319.756      -70.2828      -390.038      -390.038      
970           970           -306.248      -70.5941      -376.842      -376.842      
971           971           -307.367      -70.1993      -377.567      -377.567      
972           972           -306.484      -66.5985      -373.082      -373.082      
973           973           -305.965      -74.5197      -380.485      -380.485      
974           974           -306.226      -71.9449      -378.171      -378.171      
975           975           -298.248      -72.8527      -371.101      -371.101      
976           976           -306.137      -69.8851      -376.022      -376.022      
977           977           -285.019      -72.0514      -357.071      -357.071      
978           978           -314.752      -70.8655      -385.618      -385.618      
979           979           -301.883      -67.7922      -369.675      -369.675      
980           980           -309.784      -69.5177      -379.301      -379.301      
981           981           -308.158      -72.7735      -380.931      -380.931      
982           982           -307.606      -71.7039      -379.31       -379.31       
983           983           -310.075      -73.7331      -383.808      -383.808      
984           984           -313.341      -71.8003      -385.141      -385.141      
985           985           -315.324      -68.4542      -383.778      -383.778      
986           986           -305.57       -69.8308      -375.401      -375.401      
987           987           -299.76       -67.588       -367.348      -367.348      
988           988           -311.315      -70.7676      -382.083      -382.083      
989           989           -311.769      -66.4011      -378.17       -378.17       
990           990           -303.348      -66.6446      -369.993      -369.993      
991           991           -304.62       -72.8727      -377.492      -377.492      
992           992           -318.375      -72.4771      -390.853      -390.853      
993           993           -308.403      -70.882       -379.285      -379.285      
994           994           -310.976      -70.6424      -381.618      -381.618      
995           995           -304.736      -68.355       -373.091      -373.091      
996           996           -307.649      -71.8445      -379.493      -379.493      
997           997           -310.426      -69.1057      -379.532      -379.532      
998           998           -304.355      -69.8604      -374.215      -374.215      
999           999           -311.871      -72.4408      -384.312      -384.312      
1000          1000          -312.341      -71.3918      -383.733      -383.733      
1001          1001          -303.571      -69.4659      -373.037      -373.037      
1002          1002          -313.194      -68.8283      -382.023      -382.023      
1003          1003          -318.562      -68.6639      -387.226      -387.226      
1004          1004          -318.896      -72.2796      -391.176      -391.176      
1005          1005          -319.209      -67.5632      -386.772      -386.772      
1006          1006          -312.912      -68.1629      -381.075      -381.075      
1007          1007          -314.259      -67.3553      -381.614      -381.614      
1008          1008          -295.275      -73.7688      -369.044      -369.044      
1009          1009          -315.968      -73.9147      -389.883      -389.883      
1010          1010          -312.049      -70.4264      -382.476      -382.476      
1011          1011          -311.067      -69.6983      -380.766      -380.766      
1012          1012          -297.186      -71.365       -368.551      -368.551      
1013          1013          -306.475      -70.47        -376.945      -376.945      
1014          1014          -302.911      -69.9427      -372.853      -372.853      
1015          1015          -310.007      -69.3422      -379.349      -379.349      
1016          1016          -299.721      -69.2954      -369.016      -369.016      
1017          1017          -294.541      -72.3532      -366.894      -366.894      
1018          1018          -278.995      -72.5312      -351.526      -351.526      
1019          1019          -296.855      -73.8445      -370.7        -370.7        
1020          1020          -284.397      -71.6706      -356.068      -356.068      
1021          1021          -294.888      -68.6875      -363.576      -363.576      
1022          1022          -313.091      -70.7368      -383.828      -383.828      
1023          1023          -316.141      -76.5146      -392.655      -392.655      
1024          1024          -304.066      -71.8938      -375.96       -375.96       
1025          1025          -307.574      -68.6474      -376.222      -376.222      
1026          1026          -306.725      -69.8678      -376.593      -376.593      
1027          1027          -296.356      -68.3947      -364.75       -364.75       
1028          1028          -311.505      -72.3958      -383.9        -383.9        
1029          1029          -316.055      -71.1106      -387.166      -387.166      
1030          1030          -314.087      -66.2742      -380.361      -380.361      
1031          1031          -314.522      -73.5122      -388.034      -388.034      
1032          1032          -309.674      -71.3486      -381.022      -381.022      
1033          1033          -308.926      -72.8224      -381.748      -381.748      
1034          1034          -305.877      -68.8846      -374.761      -374.761      
1035          1035          -309.645      -64.3513      -373.997      -373.997      
1036          1036          -308.994      -73.7743      -382.768      -382.768      
1037          1037          -299.373      -61.5098      -360.882      -360.882      
1038          1038          -307.508      -72.0304      -379.538      -379.538      
1039          1039          -314.025      -72.197       -386.222      -386.222      
1040          1040          -315.675      -66.7699      -382.445      -382.445      
1041          1041          -304.23       -72.4012      -376.631      -376.631      
1042          1042          -294.202      -64.6002      -358.803      -358.803      
1043          1043          -296.664      -69.3541      -366.018      -366.018      
1044          1044          -313.903      -72.057       -385.96       -385.96       
1045          1045          -297.205      -70.8825      -368.088      -368.088      
1046          1046          -310.814      -73.291       -384.105      -384.105      
1047          1047          -291.954      -69.1753      -361.129      -361.129      
1048          1048          -309.083      -69.6307      -378.714      -378.714      
1049          1049          -308.658      -70.3352      -378.993      -378.993      
1050          1050          -302.986      -71.5013      -374.488      -374.488      
1051          1051          -317.981      -66.6556      -384.637      -384.637      
1052          1052          -306.778      -65.1431      -371.921      -371.921      
1053          1053          -314.409      -71.6368      -386.046      -386.046      
1054          1054          -311.242      -69.8732      -381.115      -381.115      
1055          1055          -313.167      -73.9557      -387.123      -387.123      
1056          1056          -314.008      -71.1491      -385.158      -385.158      
1057          1057          -314.889      -74.2484      -389.137      -389.137      
1058          1058          -317.13       -72.7204      -389.851      -389.851      
1059          1059          -314.402      -72.9094      -387.312      -387.312      
1060          1060          -310.9        -69.3377      -380.237      -380.237      
1061          1061          -300.513      -73.834       -374.347      -374.347      
1062          1062          -311.753      -70.195       -381.948      -381.948      
1063          1063          -319.445      -68.1035      -387.549      -387.549      
1064          1064          -314.108      -71.7698      -385.878      -385.878      
1065          1065          -319.515      -70.9556      -390.47       -390.47       
1066          1066          -328.088      -69.9129      -398.001      -398.001      
1067          1067          -323.07       -68.3918      -391.462      -391.462      
1068          1068          -310.904      -71.1734      -382.077      -382.077      
