Frame         Time          Elec          VdW           Nonbond       Total         
534           534           -108.389      -59.1415      -167.53       -167.53       
535           535           -108.928      -53.8716      -162.799      -162.799      
536           536           -109.898      -56.4946      -166.393      -166.393      
537           537           -113.313      -54.2302      -167.543      -167.543      
538           538           -119.675      -58.2093      -177.884      -177.884      
539           539           -99.4588      -56.6682      -156.127      -156.127      
540           540           -95.4277      -57.3333      -152.761      -152.761      
541           541           -111.808      -58.1767      -169.984      -169.984      
542           542           -104.673      -56.3978      -161.071      -161.071      
543           543           -109.805      -60.0691      -169.874      -169.874      
544           544           -102.935      -62.4389      -165.374      -165.374      
545           545           -122.778      -58.6968      -181.475      -181.475      
546           546           -95.8352      -59.4471      -155.282      -155.282      
547           547           -106.901      -58.9411      -165.842      -165.842      
548           548           -93.4613      -57.255       -150.716      -150.716      
549           549           -123.465      -61.8191      -185.284      -185.284      
550           550           -109.398      -56.0956      -165.493      -165.493      
551           551           -106.293      -55.798       -162.091      -162.091      
552           552           -122.469      -57.0478      -179.517      -179.517      
553           553           -117.781      -59.1284      -176.909      -176.909      
554           554           -104.287      -58.3204      -162.608      -162.608      
555           555           -90.1378      -56.5957      -146.733      -146.733      
556           556           -125.814      -58.7722      -184.586      -184.586      
557           557           -115.665      -59.318       -174.983      -174.983      
558           558           -106.678      -59.569       -166.247      -166.247      
559           559           -102.098      -59.7547      -161.853      -161.853      
560           560           -113.27       -59.9954      -173.266      -173.266      
561           561           -101.213      -52.4716      -153.684      -153.684      
562           562           -94.7529      -59.4001      -154.153      -154.153      
563           563           -98.0348      -51.9274      -149.962      -149.962      
564           564           -103.1        -56.4587      -159.558      -159.558      
565           565           -109.246      -57.6596      -166.905      -166.905      
566           566           -120.957      -59.3402      -180.297      -180.297      
567           567           -97.6806      -58.2845      -155.965      -155.965      
568           568           -112.252      -57.3685      -169.62       -169.62       
569           569           -131.037      -60.7662      -191.803      -191.803      
570           570           -142.834      -58.7573      -201.591      -201.591      
571           571           -144.418      -62.9899      -207.408      -207.408      
572           572           -135.424      -62.9297      -198.353      -198.353      
573           573           -129.197      -59.1957      -188.393      -188.393      
574           574           -128.22       -58.4184      -186.638      -186.638      
575           575           -124.496      -59.2243      -183.72       -183.72       
576           576           -131.462      -58.3396      -189.802      -189.802      
577           577           -123.544      -57.8598      -181.403      -181.403      
578           578           -112.665      -57.843       -170.508      -170.508      
579           579           -129.035      -55.2792      -184.314      -184.314      
580           580           -110.179      -56.772       -166.951      -166.951      
581           581           -138.103      -56.9821      -195.085      -195.085      
582           582           -126.655      -53.458       -180.113      -180.113      
583           583           -116.662      -60.5442      -177.206      -177.206      
584           584           -135.508      -60.0213      -195.53       -195.53       
585           585           -108.678      -61.9357      -170.613      -170.613      
586           586           -129.578      -61.3716      -190.949      -190.949      
587           587           -111.718      -58.7751      -170.493      -170.493      
588           588           -112.05       -55.253       -167.303      -167.303      
589           589           -128.684      -59.6664      -188.351      -188.351      
590           590           -106.08       -60.4504      -166.53       -166.53       
591           591           -105.379      -56.3095      -161.688      -161.688      
592           592           -103.919      -55.5775      -159.497      -159.497      
593           593           -105.829      -59.7772      -165.607      -165.607      
594           594           -136.926      -59.4931      -196.419      -196.419      
595           595           -113.695      -56.9921      -170.688      -170.688      
596           596           -116.428      -59.2076      -175.636      -175.636      
597           597           -100.487      -59.2788      -159.766      -159.766      
598           598           -96.9352      -59.0193      -155.954      -155.954      
599           599           -109.668      -61.4         -171.068      -171.068      
600           600           -119.694      -55.5817      -175.276      -175.276      
601           601           -123.503      -61.8537      -185.356      -185.356      
602           602           -100.021      -56.9343      -156.956      -156.956      
603           603           -103.501      -54.8556      -158.356      -158.356      
604           604           -125.378      -62.372       -187.75       -187.75       
605           605           -107.292      -60.9454      -168.238      -168.238      
606           606           -114.341      -54.3016      -168.643      -168.643      
607           607           -130.497      -61.8581      -192.355      -192.355      
608           608           -99.2546      -58.7141      -157.969      -157.969      
609           609           -91.4133      -58.3326      -149.746      -149.746      
610           610           -86.6988      -57.1227      -143.822      -143.822      
611           611           -116.062      -61.1516      -177.214      -177.214      
612           612           -93.0366      -52.4832      -145.52       -145.52       
613           613           -111.205      -59.9804      -171.185      -171.185      
614           614           -84.8431      -56.5781      -141.421      -141.421      
615           615           -99.7986      -56.8969      -156.695      -156.695      
616           616           -118.588      -58.5009      -177.088      -177.088      
617           617           -99.9542      -55.6563      -155.611      -155.611      
618           618           -103.081      -58.8906      -161.972      -161.972      
619           619           -99.2863      -54.2675      -153.554      -153.554      
620           620           -104.807      -59.9628      -164.77       -164.77       
621           621           -101.104      -55.4972      -156.601      -156.601      
622           622           -93.3705      -57.2477      -150.618      -150.618      
623           623           -106.743      -61.2958      -168.039      -168.039      
624           624           -128.91       -54.5849      -183.495      -183.495      
625           625           -123.539      -57.6277      -181.167      -181.167      
626           626           -118.29       -59.9757      -178.266      -178.266      
627           627           -101.622      -55.821       -157.443      -157.443      
628           628           -94.6351      -57.8213      -152.456      -152.456      
629           629           -117.26       -58.8178      -176.078      -176.078      
630           630           -106.934      -58.3907      -165.325      -165.325      
631           631           -124.985      -57.1254      -182.111      -182.111      
632           632           -112.083      -57.1616      -169.244      -169.244      
633           633           -102.004      -55.2424      -157.246      -157.246      
634           634           -114.749      -59.4225      -174.172      -174.172      
635           635           -96.5624      -59.1264      -155.689      -155.689      
636           636           -89.2371      -48.9225      -138.16       -138.16       
637           637           -104.622      -56.8459      -161.468      -161.468      
638           638           -101.128      -59.7406      -160.868      -160.868      
639           639           -106.931      -56.6119      -163.543      -163.543      
640           640           -94.5141      -60.4782      -154.992      -154.992      
641           641           -102.639      -59.1447      -161.783      -161.783      
642           642           -121.173      -58.895       -180.068      -180.068      
643           643           -125.688      -62.2129      -187.901      -187.901      
644           644           -85.0019      -58.8083      -143.81       -143.81       
645           645           -108.665      -58.5742      -167.239      -167.239      
646           646           -97.3179      -58.4517      -155.77       -155.77       
647           647           -107.885      -56.2206      -164.106      -164.106      
648           648           -104.817      -57.9821      -162.8        -162.8        
649           649           -87.3753      -60.3883      -147.764      -147.764      
650           650           -100.282      -56.0312      -156.313      -156.313      
651           651           -98.7029      -59.0489      -157.752      -157.752      
652           652           -84.2458      -61.0171      -145.263      -145.263      
653           653           -101.892      -56.7934      -158.685      -158.685      
654           654           -96.8308      -54.3479      -151.179      -151.179      
655           655           -85.5638      -54.626       -140.19       -140.19       
656           656           -107.167      -55.7945      -162.961      -162.961      
657           657           -87.1618      -56.4445      -143.606      -143.606      
658           658           -95.6176      -56.9288      -152.546      -152.546      
659           659           -78.4523      -54.9873      -133.44       -133.44       
660           660           -108.769      -60.1705      -168.94       -168.94       
661           661           -108.691      -60.043       -168.734      -168.734      
662           662           -99.519       -54.3918      -153.911      -153.911      
663           663           -98.0477      -57.8158      -155.864      -155.864      
664           664           -128.41       -62.436       -190.846      -190.846      
665           665           -139.585      -56.2032      -195.789      -195.789      
666           666           -133.088      -57.0017      -190.09       -190.09       
667           667           -122.773      -61.1854      -183.959      -183.959      
668           668           -124.731      -56.227       -180.958      -180.958      
669           669           -145.682      -62.0243      -207.706      -207.706      
670           670           -121.3        -59.1281      -180.428      -180.428      
671           671           -133.894      -66.6507      -200.545      -200.545      
672           672           -115.158      -61.738       -176.896      -176.896      
673           673           -132.908      -59.631       -192.539      -192.539      
674           674           -146.37       -61.0261      -207.396      -207.396      
675           675           -140.056      -62.3036      -202.36       -202.36       
676           676           -123.575      -62.0048      -185.58       -185.58       
677           677           -135.617      -60.2479      -195.865      -195.865      
678           678           -131.805      -59.5473      -191.353      -191.353      
679           679           -124.072      -58.8478      -182.919      -182.919      
680           680           -131.571      -59.7089      -191.28       -191.28       
681           681           -129.137      -63.7661      -192.903      -192.903      
682           682           -121.385      -60.6612      -182.047      -182.047      
683           683           -115.678      -61.0028      -176.68       -176.68       
684           684           -116.968      -59.462       -176.43       -176.43       
685           685           -92.1381      -56.2283      -148.366      -148.366      
686           686           -86.9498      -57.9252      -144.875      -144.875      
687           687           -104.019      -54.2881      -158.307      -158.307      
688           688           -112.77       -60.4731      -173.243      -173.243      
689           689           -104.769      -57.3166      -162.085      -162.085      
690           690           -89.1213      -59.4001      -148.521      -148.521      
691           691           -114.52       -52.9438      -167.463      -167.463      
692           692           -102.786      -55.233       -158.019      -158.019      
693           693           -107.981      -56.1231      -164.104      -164.104      
694           694           -104.073      -57.1768      -161.25       -161.25       
695           695           -98.6809      -57.5447      -156.226      -156.226      
696           696           -89.2515      -54.8919      -144.143      -144.143      
697           697           -115.034      -58.9715      -174.006      -174.006      
698           698           -116.869      -60.0539      -176.923      -176.923      
699           699           -96.7828      -61.6364      -158.419      -158.419      
700           700           -100.352      -55.1412      -155.494      -155.494      
701           701           -97.5382      -56.5542      -154.092      -154.092      
702           702           -102.613      -53.0928      -155.706      -155.706      
703           703           -92.0327      -55.9016      -147.934      -147.934      
704           704           -97.6432      -58.6116      -156.255      -156.255      
705           705           -107.793      -61.8917      -169.685      -169.685      
706           706           -98.9761      -55.4285      -154.405      -154.405      
707           707           -91.8281      -57.4046      -149.233      -149.233      
708           708           -94.3767      -52.9065      -147.283      -147.283      
709           709           -107.094      -58.142       -165.236      -165.236      
710           710           -106.236      -58.8885      -165.124      -165.124      
711           711           -111.455      -57.345       -168.8        -168.8        
712           712           -94.6766      -56.9523      -151.629      -151.629      
713           713           -100.533      -56.742       -157.275      -157.275      
714           714           -110.23       -57.62        -167.85       -167.85       
715           715           -114.956      -58.8761      -173.832      -173.832      
716           716           -96.2665      -56.7292      -152.996      -152.996      
717           717           -105.248      -61.2287      -166.476      -166.476      
718           718           -115.82       -59.7343      -175.554      -175.554      
719           719           -96.2532      -56.6142      -152.867      -152.867      
720           720           -92.5154      -57.7239      -150.239      -150.239      
721           721           -102.156      -52.3327      -154.489      -154.489      
722           722           -105.697      -54.961       -160.657      -160.657      
723           723           -109.329      -57.4964      -166.826      -166.826      
724           724           -103.183      -57.2806      -160.464      -160.464      
725           725           -115.21       -56.9526      -172.163      -172.163      
726           726           -116.706      -56.3982      -173.104      -173.104      
727           727           -110.261      -59.9859      -170.247      -170.247      
728           728           -87.4883      -57.2793      -144.768      -144.768      
729           729           -108.366      -55.5721      -163.938      -163.938      
730           730           -95.1581      -58.8928      -154.051      -154.051      
731           731           -91.5952      -55.8715      -147.467      -147.467      
732           732           -88.9649      -55.2505      -144.215      -144.215      
733           733           -76.3067      -52.6434      -128.95       -128.95       
734           734           -108.276      -57.8153      -166.092      -166.092      
735           735           -103.598      -56.7915      -160.39       -160.39       
736           736           -98.722       -58.9747      -157.697      -157.697      
737           737           -124.98       -57.6118      -182.592      -182.592      
738           738           -122.39       -56.0502      -178.44       -178.44       
739           739           -109.392      -57.0747      -166.466      -166.466      
740           740           -104.596      -55.8848      -160.481      -160.481      
741           741           -121.532      -62.8323      -184.364      -184.364      
742           742           -133.126      -56.9565      -190.083      -190.083      
743           743           -132.173      -57.6602      -189.833      -189.833      
744           744           -116.222      -58.6827      -174.904      -174.904      
745           745           -126.874      -58.7988      -185.673      -185.673      
746           746           -107.057      -55.2636      -162.321      -162.321      
747           747           -131.479      -56.0094      -187.489      -187.489      
748           748           -114.838      -57.1481      -171.986      -171.986      
749           749           -123.369      -61.6836      -185.053      -185.053      
750           750           -123.327      -59.7364      -183.064      -183.064      
751           751           -114.615      -58.3842      -172.999      -172.999      
752           752           -115.162      -56.4342      -171.597      -171.597      
753           753           -132.559      -57.103       -189.662      -189.662      
754           754           -128.205      -59.7033      -187.909      -187.909      
755           755           -112.371      -61.6327      -174.004      -174.004      
756           756           -91.5704      -52.6616      -144.232      -144.232      
757           757           -96.6588      -60.2291      -156.888      -156.888      
758           758           -111.903      -54.7571      -166.661      -166.661      
759           759           -117.474      -61.8744      -179.348      -179.348      
760           760           -136.422      -53.486       -189.908      -189.908      
761           761           -96.4992      -55.2236      -151.723      -151.723      
762           762           -104.048      -59.0013      -163.049      -163.049      
763           763           -101.56       -59.8798      -161.44       -161.44       
764           764           -101.26       -59.7171      -160.977      -160.977      
765           765           -106.653      -53.8998      -160.553      -160.553      
766           766           -82.9656      -55.9713      -138.937      -138.937      
767           767           -95.7456      -52.6         -148.346      -148.346      
768           768           -93.3344      -54.5715      -147.906      -147.906      
769           769           -108.02       -58.3584      -166.378      -166.378      
770           770           -104.864      -53.9048      -158.769      -158.769      
771           771           -106.976      -59.3472      -166.324      -166.324      
772           772           -118.348      -57.918       -176.266      -176.266      
773           773           -98.1565      -57.1         -155.256      -155.256      
774           774           -103.04       -59.4199      -162.46       -162.46       
775           775           -100.453      -53.8775      -154.33       -154.33       
776           776           -123.39       -61.4467      -184.837      -184.837      
777           777           -101.821      -60.156       -161.977      -161.977      
778           778           -134.256      -61.4599      -195.715      -195.715      
779           779           -118.232      -59.7205      -177.953      -177.953      
780           780           -103.467      -62.2169      -165.684      -165.684      
781           781           -106.412      -56.0247      -162.436      -162.436      
782           782           -94.2501      -59.3792      -153.629      -153.629      
783           783           -107.778      -62.2053      -169.984      -169.984      
784           784           -108.1        -63.9784      -172.078      -172.078      
785           785           -121.845      -58.6373      -180.482      -180.482      
786           786           -108.244      -60.9838      -169.228      -169.228      
787           787           -116.897      -59.1741      -176.071      -176.071      
788           788           -121.651      -57.6834      -179.334      -179.334      
789           789           -128.435      -60.7185      -189.153      -189.153      
790           790           -110.954      -56.4073      -167.362      -167.362      
791           791           -129.845      -59.4312      -189.276      -189.276      
792           792           -123.129      -61.9299      -185.058      -185.058      
793           793           -129.853      -62.4825      -192.336      -192.336      
794           794           -109.913      -57.8804      -167.794      -167.794      
795           795           -134.589      -57.6127      -192.201      -192.201      
796           796           -137.808      -62.7057      -200.514      -200.514      
797           797           -124.187      -56.0979      -180.285      -180.285      
798           798           -109.681      -59.3385      -169.019      -169.019      
799           799           -119.63       -60.0502      -179.68       -179.68       
800           800           -115.048      -62.6307      -177.679      -177.679      
801           801           -102.576      -55.9243      -158.5        -158.5        
802           802           -105.615      -57.0376      -162.653      -162.653      
803           803           -112.064      -57.407       -169.471      -169.471      
804           804           -114.869      -59.5514      -174.42       -174.42       
805           805           -112.18       -59.4299      -171.61       -171.61       
806           806           -97.4891      -60.1915      -157.681      -157.681      
807           807           -134.774      -57.0226      -191.797      -191.797      
808           808           -137.931      -57.7466      -195.678      -195.678      
809           809           -104.857      -57.2242      -162.082      -162.082      
810           810           -89.5897      -55.6139      -145.204      -145.204      
811           811           -109.43       -61.9035      -171.333      -171.333      
812           812           -106.056      -58.4922      -164.548      -164.548      
813           813           -118.14       -57.1257      -175.266      -175.266      
814           814           -125.316      -62.1814      -187.498      -187.498      
815           815           -137.189      -55.0859      -192.275      -192.275      
816           816           -135.273      -61.8825      -197.155      -197.155      
817           817           -134.929      -55.3018      -190.231      -190.231      
818           818           -139.304      -58.4114      -197.716      -197.716      
819           819           -146.804      -57.5404      -204.345      -204.345      
820           820           -130.787      -62.4015      -193.189      -193.189      
821           821           -137.427      -62.1078      -199.535      -199.535      
822           822           -149.792      -61.1505      -210.943      -210.943      
823           823           -129.851      -61.0593      -190.91       -190.91       
824           824           -132.23       -59.4377      -191.667      -191.667      
825           825           -114.648      -62.0645      -176.713      -176.713      
826           826           -110.717      -58.0549      -168.772      -168.772      
827           827           -126.715      -58.2903      -185.005      -185.005      
828           828           -131.982      -59.5623      -191.544      -191.544      
829           829           -113.374      -59.081       -172.455      -172.455      
830           830           -114.725      -59.3316      -174.056      -174.056      
831           831           -93.2413      -56.5856      -149.827      -149.827      
832           832           -99.6181      -56.2149      -155.833      -155.833      
833           833           -112.475      -59.2042      -171.679      -171.679      
834           834           -105.28       -60.4813      -165.761      -165.761      
835           835           -93.7752      -56.554       -150.329      -150.329      
836           836           -96.4748      -53.8686      -150.343      -150.343      
837           837           -124.485      -63.3846      -187.87       -187.87       
838           838           -127.339      -56.6763      -184.015      -184.015      
839           839           -104.597      -56.7164      -161.314      -161.314      
840           840           -121.727      -61.1468      -182.874      -182.874      
841           841           -120.777      -58.3823      -179.159      -179.159      
842           842           -106.953      -58.7289      -165.682      -165.682      
843           843           -106.905      -55.9858      -162.891      -162.891      
844           844           -108.561      -56.5603      -165.121      -165.121      
845           845           -98.8158      -54.6415      -153.457      -153.457      
846           846           -93.5024      -56.5045      -150.007      -150.007      
847           847           -112.348      -52.3074      -164.655      -164.655      
848           848           -102.941      -54.0472      -156.988      -156.988      
849           849           -102.328      -54.285       -156.613      -156.613      
850           850           -115.936      -60.1645      -176.101      -176.101      
851           851           -103.777      -61.4891      -165.266      -165.266      
852           852           -116.028      -54.0445      -170.073      -170.073      
853           853           -116.195      -59.1077      -175.303      -175.303      
854           854           -116.668      -56.2564      -172.924      -172.924      
855           855           -129.136      -57.7553      -186.891      -186.891      
856           856           -122.611      -62.0435      -184.654      -184.654      
857           857           -118.533      -58.4024      -176.935      -176.935      
858           858           -99.8064      -55.84        -155.646      -155.646      
859           859           -107.261      -55.9071      -163.168      -163.168      
860           860           -94.2941      -56.3082      -150.602      -150.602      
861           861           -100.586      -57.762       -158.348      -158.348      
862           862           -81.764       -50.4492      -132.213      -132.213      
863           863           -105.704      -55.0522      -160.757      -160.757      
864           864           -83.549       -53.4033      -136.952      -136.952      
865           865           -97.6945      -55.8045      -153.499      -153.499      
866           866           -95.7784      -55.9169      -151.695      -151.695      
867           867           -107.244      -56.9925      -164.237      -164.237      
868           868           -104.79       -59.9961      -164.787      -164.787      
869           869           -91.5404      -57.2611      -148.802      -148.802      
870           870           -93.64        -51.1037      -144.744      -144.744      
871           871           -107.619      -57.005       -164.624      -164.624      
872           872           -102.246      -56.8591      -159.105      -159.105      
873           873           -108.72       -55.5411      -164.261      -164.261      
874           874           -97.9028      -58.6948      -156.598      -156.598      
875           875           -109.828      -59.8999      -169.728      -169.728      
876           876           -94.1247      -49.6224      -143.747      -143.747      
877           877           -102.416      -54.8881      -157.304      -157.304      
878           878           -110.925      -56.4564      -167.381      -167.381      
879           879           -105.336      -58.204       -163.54       -163.54       
880           880           -100.71       -54.9639      -155.674      -155.674      
881           881           -106.832      -53.3209      -160.153      -160.153      
882           882           -90.0797      -52.8751      -142.955      -142.955      
883           883           -85.5517      -55.5175      -141.069      -141.069      
884           884           -103.147      -54.8155      -157.963      -157.963      
885           885           -108.844      -52.4577      -161.302      -161.302      
886           886           -99.9187      -53.7403      -153.659      -153.659      
887           887           -95.8862      -54.5087      -150.395      -150.395      
888           888           -99.3447      -56.7395      -156.084      -156.084      
889           889           -91.7749      -59.3777      -151.153      -151.153      
890           890           -97.3212      -55.1762      -152.497      -152.497      
891           891           -99.0183      -57.1584      -156.177      -156.177      
892           892           -102.213      -55.0615      -157.274      -157.274      
893           893           -98.923       -51.9331      -150.856      -150.856      
894           894           -105.597      -58.1046      -163.702      -163.702      
895           895           -103.401      -55.3749      -158.776      -158.776      
896           896           -119.101      -57.5119      -176.613      -176.613      
897           897           -107.213      -51.1263      -158.339      -158.339      
898           898           -105.939      -57.0726      -163.011      -163.011      
899           899           -106.118      -52.253       -158.37       -158.37       
900           900           -105.493      -55.5645      -161.057      -161.057      
901           901           -94.4959      -58.7045      -153.2        -153.2        
902           902           -105.176      -51.7766      -156.953      -156.953      
903           903           -90.3582      -54.5084      -144.867      -144.867      
904           904           -92.3234      -55.735       -148.058      -148.058      
905           905           -104.003      -55.6058      -159.609      -159.609      
906           906           -91.9612      -56.3029      -148.264      -148.264      
907           907           -90.9857      -57.0843      -148.07       -148.07       
908           908           -100.344      -51.7005      -152.045      -152.045      
909           909           -135.001      -59.8759      -194.877      -194.877      
910           910           -122.966      -58.1632      -181.129      -181.129      
911           911           -120.073      -58.1512      -178.224      -178.224      
912           912           -139.86       -58.5568      -198.417      -198.417      
913           913           -116.895      -53.6197      -170.515      -170.515      
914           914           -120.033      -63.2151      -183.248      -183.248      
915           915           -122.729      -59.1418      -181.871      -181.871      
916           916           -112.167      -60.3171      -172.484      -172.484      
917           917           -126.081      -61.2254      -187.306      -187.306      
918           918           -126.367      -60.4952      -186.862      -186.862      
919           919           -121.416      -59.8727      -181.289      -181.289      
920           920           -135.615      -58.0318      -193.647      -193.647      
921           921           -121.117      -47.2233      -168.341      -168.341      
922           922           -115.233      -60.3838      -175.617      -175.617      
923           923           -117.016      -60.6035      -177.619      -177.619      
924           924           -123.938      -62.2486      -186.186      -186.186      
925           925           -123.07       -59.0648      -182.135      -182.135      
926           926           -101.015      -57.9974      -159.012      -159.012      
927           927           -118.03       -53.4858      -171.516      -171.516      
928           928           -117.804      -57.9132      -175.717      -175.717      
929           929           -133.424      -61.2853      -194.709      -194.709      
930           930           -138.26       -64.6693      -202.93       -202.93       
931           931           -120.281      -62.1888      -182.47       -182.47       
932           932           -121.024      -60.4021      -181.426      -181.426      
933           933           -123.802      -61.0642      -184.867      -184.867      
934           934           -116.912      -60.537       -177.449      -177.449      
935           935           -139.119      -62.0827      -201.202      -201.202      
936           936           -137.146      -60.6359      -197.782      -197.782      
937           937           -129.578      -59.1558      -188.734      -188.734      
938           938           -117.021      -60.5828      -177.604      -177.604      
939           939           -134.422      -58.6408      -193.063      -193.063      
940           940           -134.615      -58.9841      -193.599      -193.599      
941           941           -120.342      -56.6137      -176.956      -176.956      
942           942           -138.762      -55.6156      -194.378      -194.378      
943           943           -137.383      -61.1912      -198.574      -198.574      
944           944           -148.783      -61.41        -210.193      -210.193      
945           945           -132.558      -60.8033      -193.362      -193.362      
946           946           -128.416      -58.9841      -187.4        -187.4        
947           947           -143.303      -59.1606      -202.463      -202.463      
948           948           -129.744      -62.3478      -192.092      -192.092      
949           949           -137.557      -59.8951      -197.452      -197.452      
950           950           -142.601      -58.2996      -200.901      -200.901      
951           951           -122.421      -57.4116      -179.832      -179.832      
952           952           -116.296      -54.9756      -171.271      -171.271      
953           953           -125.228      -59.3981      -184.626      -184.626      
954           954           -128.163      -57.9393      -186.102      -186.102      
955           955           -128.951      -61.5225      -190.474      -190.474      
956           956           -126.614      -59.906       -186.52       -186.52       
957           957           -126.599      -59.9325      -186.531      -186.531      
958           958           -125.031      -59.2344      -184.266      -184.266      
959           959           -117.585      -54.4158      -172.001      -172.001      
960           960           -141.923      -60.6843      -202.608      -202.608      
961           961           -126.557      -61.3494      -187.906      -187.906      
962           962           -131.175      -59.2994      -190.475      -190.475      
963           963           -131.327      -61.9535      -193.28       -193.28       
964           964           -144.595      -59.6451      -204.24       -204.24       
965           965           -140.224      -58.4933      -198.717      -198.717      
966           966           -126.671      -57.0501      -183.721      -183.721      
967           967           -118.254      -57.5193      -175.773      -175.773      
968           968           -126.517      -59.5049      -186.022      -186.022      
969           969           -136.58       -59.3316      -195.912      -195.912      
970           970           -130.27       -57.2359      -187.506      -187.506      
971           971           -141.409      -57.5696      -198.979      -198.979      
972           972           -108.312      -61.6097      -169.922      -169.922      
973           973           -133.84       -60.1066      -193.947      -193.947      
974           974           -131.857      -56.5752      -188.432      -188.432      
975           975           -131.377      -57.6264      -189.004      -189.004      
976           976           -131.425      -59.0238      -190.449      -190.449      
977           977           -120.98       -59.2437      -180.224      -180.224      
978           978           -120.999      -63.7205      -184.719      -184.719      
979           979           -123.084      -58.9766      -182.061      -182.061      
980           980           -146.602      -59.9633      -206.565      -206.565      
981           981           -140.688      -58.0717      -198.759      -198.759      
982           982           -123.228      -63.684       -186.912      -186.912      
983           983           -132.435      -60.2117      -192.647      -192.647      
984           984           -130.666      -58.3752      -189.041      -189.041      
985           985           -118.919      -60.4187      -179.338      -179.338      
986           986           -119.098      -56.7429      -175.841      -175.841      
987           987           -120.12       -60.4176      -180.537      -180.537      
988           988           -143.197      -59.0528      -202.25       -202.25       
989           989           -119.006      -57.7708      -176.776      -176.776      
990           990           -112.961      -57.8599      -170.821      -170.821      
991           991           -114.334      -59.9266      -174.26       -174.26       
992           992           -128.82       -61.4375      -190.258      -190.258      
993           993           -131.722      -63.5047      -195.226      -195.226      
994           994           -127.182      -58.7433      -185.926      -185.926      
995           995           -138.781      -57.306       -196.087      -196.087      
996           996           -136.818      -56.7445      -193.563      -193.563      
997           997           -124.794      -58.4622      -183.256      -183.256      
998           998           -139.181      -55.1982      -194.38       -194.38       
999           999           -128.517      -61.4988      -190.016      -190.016      
1000          1000          -115.986      -56.5069      -172.493      -172.493      
1001          1001          -119.933      -59.9038      -179.837      -179.837      
1002          1002          -118.51       -58.746       -177.256      -177.256      
1003          1003          -140.029      -59.872       -199.901      -199.901      
1004          1004          -122.206      -61.5033      -183.709      -183.709      
1005          1005          -135.965      -58.905       -194.87       -194.87       
1006          1006          -130.382      -60.1396      -190.522      -190.522      
1007          1007          -120.728      -57.3924      -178.121      -178.121      
1008          1008          -135.383      -61.9535      -197.337      -197.337      
1009          1009          -120.697      -58.352       -179.049      -179.049      
1010          1010          -114.335      -61.0472      -175.382      -175.382      
1011          1011          -92.4412      -59.6776      -152.119      -152.119      
1012          1012          -92.6085      -52.8635      -145.472      -145.472      
1013          1013          -93.4171      -56.7729      -150.19       -150.19       
1014          1014          -99.3433      -56.0138      -155.357      -155.357      
1015          1015          -92.8407      -57.5282      -150.369      -150.369      
1016          1016          -103.02       -58.4939      -161.514      -161.514      
1017          1017          -91.7808      -58.7269      -150.508      -150.508      
1018          1018          -87.6841      -57.1826      -144.867      -144.867      
1019          1019          -90.549       -47.3786      -137.928      -137.928      
1020          1020          -127.56       -59.8238      -187.383      -187.383      
1021          1021          -105.109      -58.1675      -163.277      -163.277      
1022          1022          -101.855      -53.5732      -155.428      -155.428      
1023          1023          -84.238       -55.0232      -139.261      -139.261      
1024          1024          -110.842      -53.7362      -164.579      -164.579      
1025          1025          -106.542      -52.8476      -159.389      -159.389      
1026          1026          -95.1862      -56.1912      -151.377      -151.377      
1027          1027          -95.1027      -54.3259      -149.429      -149.429      
1028          1028          -89.315       -45.368       -134.683      -134.683      
1029          1029          -93.8123      -53.0293      -146.842      -146.842      
1030          1030          -89.4624      -51.0063      -140.469      -140.469      
1031          1031          -95.3725      -50.5947      -145.967      -145.967      
1032          1032          -90.8339      -57.0189      -147.853      -147.853      
1033          1033          -98.2329      -54.1083      -152.341      -152.341      
1034          1034          -90.7953      -53.7948      -144.59       -144.59       
1035          1035          -94.4083      -52.2017      -146.61       -146.61       
1036          1036          -92.9718      -54.5232      -147.495      -147.495      
1037          1037          -86.2437      -53.5647      -139.808      -139.808      
1038          1038          -88.2311      -56.3049      -144.536      -144.536      
1039          1039          -101.589      -58.4604      -160.05       -160.05       
1040          1040          -95.9844      -52.9016      -148.886      -148.886      
1041          1041          -91.3207      -54.6751      -145.996      -145.996      
1042          1042          -112.214      -57.4671      -169.681      -169.681      
1043          1043          -93.0113      -52.864       -145.875      -145.875      
1044          1044          -89.5389      -49.3921      -138.931      -138.931      
1045          1045          -97.313       -49.9656      -147.279      -147.279      
1046          1046          -117.259      -60.8366      -178.095      -178.095      
1047          1047          -93.0457      -51.2144      -144.26       -144.26       
1048          1048          -102.63       -52.2463      -154.877      -154.877      
1049          1049          -82.0138      -52.2221      -134.236      -134.236      
1050          1050          -96.4967      -48.7339      -145.231      -145.231      
1051          1051          -112.569      -55.3606      -167.929      -167.929      
1052          1052          -89.0517      -50.7011      -139.753      -139.753      
1053          1053          -95.1138      -54.174       -149.288      -149.288      
1054          1054          -135.828      -54.1175      -189.945      -189.945      
1055          1055          -86.5133      -50.689       -137.202      -137.202      
1056          1056          -70.8447      -53.9641      -124.809      -124.809      
1057          1057          -77.2028      -54.3577      -131.56       -131.56       
1058          1058          -104.381      -56.4959      -160.876      -160.876      
1059          1059          -104.615      -55.1091      -159.724      -159.724      
1060          1060          -91.8435      -54.7944      -146.638      -146.638      
1061          1061          -91.9144      -54.7197      -146.634      -146.634      
1062          1062          -90.2125      -56.7954      -147.008      -147.008      
